,pop_density,flu_shot,covid_shots,bmi_diff
14960,-0.4,0.0,1.0,-0.0
17256,-0.5,0.0,1.0,-0.0
10187,0.0,0.0,1.0,0.0
17941,-0.0,0.0,1.0,0.0
15499,0.0,0.0,1.0,0.0
13151,-0.5,0.0,1.0,-0.0
10157,-0.2,0.0,2.0,0.0
15946,-0.1,0.0,0.0,-0.0
15209,0.1,0.0,0.0,0.0
19378,-0.3,0.0,0.0,-0.0
13287,0.0,0.0,1.0,-0.0
16999,0.0,0.0,0.0,-0.1
16951,-0.1,0.0,0.0,-0.0
14694,0.0,0.0,1.0,-0.0
12033,-0.7,0.0,0.0,-0.1
16663,-0.3,0.0,0.0,-0.0
14258,0.0,0.0,2.0,0.0
13857,0.0,0.0,1.0,-0.0
12126,0.0,0.0,1.0,0.0
16421,-0.1,0.0,0.0,0.0
12319,-0.0,0.0,2.0,0.0
10947,-0.0,0.0,1.0,-0.0
19724,0.0,0.0,1.0,-0.0
19037,-0.1,0.0,1.0,0.0
12936,-0.1,0.0,0.0,0.0
11523,0.0,0.0,0.0,0.1
