,pop_density,flu_shot,covid_shots,bmi_diff
16841,-0.0,0.0,1.0,-0.0
13827,0.0,0.0,1.0,0.0
14232,-0.5,0.0,1.0,0.1
11403,-0.1,0.0,0.0,0.0
12747,0.0,0.0,2.0,0.0
16382,0.0,0.0,0.0,-0.0
16880,-0.0,0.0,1.0,0.0
14435,-0.5,0.0,0.0,-0.0
17863,0.0,0.0,0.0,-0.1
14651,0.0,0.0,1.0,-0.0
15046,-0.2,0.0,0.0,0.0
19041,0.0,0.0,1.0,0.1
19879,-0.0,0.0,1.0,0.0
15744,0.0,0.0,2.0,-0.0
16314,-0.1,0.0,1.0,-0.1
12150,-0.0,0.0,1.0,0.0
18092,-0.0,0.0,2.0,0.0
11130,0.1,0.0,0.0,0.0
12143,0.0,0.0,1.0,0.0
13003,0.0,0.0,1.0,0.0
18590,-0.2,0.0,1.0,0.0
18842,-0.6,0.0,2.0,0.1
13407,-0.0,0.0,1.0,0.0
15719,0.0,0.0,1.0,0.0
19253,-0.4,0.0,1.0,-0.0
15867,-0.8,0.0,2.0,0.0
14368,-0.1,0.0,1.0,0.0
10771,-0.2,0.0,1.0,0.0
19319,-0.0,0.0,0.0,-0.0
11430,-0.1,0.0,0.0,-0.0
19617,0.1,0.0,0.0,-0.0
10963,0.0,0.0,1.0,0.0
16835,-0.1,0.0,2.0,0.0
18686,-0.0,0.0,0.0,0.0
10296,0.0,0.0,0.0,-0.0
18683,-1.0,0.0,0.0,-0.0
16910,-0.1,0.0,0.0,-0.0
13186,0.0,0.0,1.0,-0.0
17270,-0.9,0.0,0.0,-0.0
17335,-0.0,0.0,1.0,-0.0
16852,-0.8,0.0,0.0,0.0
12668,-0.0,0.0,1.0,0.0
17188,-0.9,0.0,1.0,0.0
15769,0.0,0.0,1.0,0.0
15606,-0.0,0.0,1.0,0.0
13830,0.0,0.0,1.0,0.0
14093,-0.6,0.0,0.0,0.0
10924,-0.0,0.0,2.0,0.0
12360,0.1,0.0,0.0,-0.0
16837,-0.0,0.0,1.0,0.0
17927,0.0,0.0,1.0,0.0
13593,-0.3,0.0,1.0,0.1
18446,0.1,0.0,0.0,-0.0
13400,-0.1,0.0,0.0,-0.0
15997,-0.0,0.0,1.0,0.0
11282,0.0,0.0,0.0,-0.1
14769,-0.0,0.0,0.0,0.0
17508,-0.5,0.0,0.0,-0.0
16898,0.0,0.0,1.0,0.0
12709,-1.0,0.0,0.0,-0.0
15303,-0.1,0.0,1.0,0.0
16332,0.0,0.0,2.0,0.0
11312,-0.5,0.0,0.0,-0.0
10724,-0.1,0.0,1.0,0.0
10391,0.0,0.0,1.0,-0.0
14964,-0.9,0.0,2.0,0.0
17993,-0.2,0.0,1.0,0.1
16706,-0.0,0.0,2.0,0.0
19484,-0.1,0.0,0.0,0.0
12807,0.0,0.0,2.0,0.0
14932,-0.5,0.0,0.0,0.0
10492,-1.1,0.0,0.0,-0.0
16611,-0.0,0.0,1.0,0.0
19558,-0.0,0.0,1.0,0.0
16266,-0.7,0.0,0.0,0.0
11603,-0.0,0.0,0.0,-0.0
17193,-0.0,0.0,1.0,0.0
17573,-0.6,0.0,0.0,-0.0
14491,-0.0,0.0,1.0,0.0
15369,-0.8,0.0,0.0,0.0
10411,-0.0,0.0,1.0,0.0
14643,-0.0,0.0,1.0,-0.0
11083,-0.0,0.0,1.0,-0.0
12928,-0.6,0.0,1.0,0.0
16110,-0.2,0.0,0.0,0.0
17868,-0.0,0.0,1.0,0.0
10107,0.1,0.0,0.0,0.0
15260,-0.0,0.0,2.0,0.0
16124,-0.1,0.0,0.0,0.1
11575,0.0,0.0,2.0,0.0
